,Unnamed: 0,storeNumber,latitude,longitude,postalCode
538,7763,74792-94835,33.377933,-111.723588,852342967
539,7764,48577-263527,33.381247,-111.721417,852341629
540,7765,47254-247326,33.404274,-111.63602,85209
541,7766,13484-107641,33.384059,-111.736972,852063487
542,7767,25984-239415,33.406813,-111.630856,85208
543,7768,5672-2704,33.380781,-111.753422,852047314
544,7769,73701-106036,33.217445,-111.82514,852494259
545,8739,74847-98372,32.307466,-110.891343,857184535
546,8740,5691-1945,32.306651,-110.891908,857184535
547,8741,74914-101169,32.251925,-110.838721,857153431
548,8742,73720-103459,32.266484,-110.893952,857121228
549,8743,56912-290627,32.249014,-110.85274,85715
550,8744,52166-278770,32.247915,-110.850878,857153803
551,8745,51873-279294,32.261915,-110.892848,857121224
552,8746,74964-101016,32.258833,-110.797111,857498820
553,8747,48881-257949,32.25264,-110.892629,85712
554,8748,8745-94406,32.236375,-110.858401,857125128
555,8749,8976-95252,32.321848,-110.928719,857183174
556,8750,19981-181344,32.235188,-110.824204,857101649
557,8751,72597-108208,32.234306,-110.825727,857101649
558,8752,8744-94658,32.220491,-110.838479,857101407
559,8753,5927-37539,32.22044,-110.866669,857113914
560,8754,3498-101171,32.273727,-110.945329,857191926
561,8755,65661-126784,32.258921,-110.94262,857192811
562,8756,49977-270584,32.257839,-110.944236,857192812
563,8757,6920-87200,32.236398,-110.927214,857163826
564,8758,10708-251064,32.28681,-110.960699,857197214
565,8759,50852-270846,32.280497,-110.959448,85719
566,8760,8104-95249,32.205515,-110.843378,857105121
567,8761,76195-92081,32.223066,-110.914642,857165400
568,8762,9814-94810,32.222029,-110.918352,857165417
569,8763,6612-63459,32.220442,-110.773956,857482153
570,8764,47599-258965,32.219915,-110.771213,857483410
571,8765,5398-289512,32.296369,-110.973093,85704
572,8766,79579-101021,32.297241,-110.973359,857451142
573,8767,8901-95251,32.20824,-110.788975,857486631
574,8768,76190-88967,32.207117,-110.786057,857487540
575,8769,14809-123285,32.315818,-110.977208,857045301
576,8770,48882-257947,32.251466,-110.962498,85705
577,8771,74742-97732,32.335973,-110.974911,857044332
578,8772,5090-144826,32.280174,-110.97792,857052700
579,8773,21359-197874,32.23104,-110.948705,85721-005
580,8774,70053-117804,32.23295,-110.952425,85721001
581,8775,79671-113975,32.190058,-110.856967,857301058
582,8776,5509-189026,32.336746,-110.979019,857044435
583,8777,65352-299467,32.235689,-110.957102,85719
584,8778,79578-103457,32.220449,-110.943044,857195934
585,8779,5505-1630,32.23154,-110.959063,857195005
586,8780,79702-113972,32.190392,-110.790915,857301337
587,8781,52363-279864,32.236155,-110.968466,85705
588,8782,75360-99029,32.183352,-110.876868,857073008
589,8783,73176-21705,32.298888,-110.996632,857041508
590,8784,6683-257544,32.399412,-110.956999,857379322
591,8785,70314-140366,32.400714,-110.95787,857379322
592,8786,72591-103461,32.30673,-111.01027,857041686
593,8787,49539-267571,32.322489,-111.012899,857413526
594,8788,47589-258970,32.238161,-111.00399,857452228
595,9232,6539-155146,33.713307,-112.141939,853103280
596,9233,20216-195245,33.712764,-112.141529,85310
597,9234,5451-1387,33.666702,-112.124334,850273965
598,9235,57320-290472,33.63924,-112.135985,850532965
599,9236,79721-101010,33.640508,-112.133505,850532926
600,9237,24426-237911,33.67076,-112.117874,850273207
601,9238,27544-245014,33.667883,-112.118782,85027
602,9239,8974-95021,33.711073,-112.111442,850853701
603,9240,9065-113971,33.720295,-112.111798,850858204
604,9241,9251-95286,33.610479,-112.147505,850535341
605,9717,9995-99040,33.377934,-112.170832,853392989
606,9718,62118-296674,33.377088,-112.188251,85339
607,9719,76596-96304,33.423599,-112.26939,85003
608,9720,10931-95287,33.422636,-112.271941,853531402
609,9721,9997-97957,33.466038,-112.221309,850354500
610,9722,76360-97181,33.475703,-112.218588,850351336
611,9723,10309-98945,33.478739,-112.254624,850374053
612,9724,9415-96478,33.434209,-112.30519,853236812
613,9725,6779-271984,33.464111,-112.283188,853923424
614,9726,70322-136611,33.507393,-112.236068,850331000
615,10050,14520-119804,33.450897,-111.734883,852152548
616,10051,52320-281125,33.435944,-111.721165,85205
617,10052,65241-299444,33.436439,-111.718528,85205
618,10053,3972-146748,33.450461,-111.702835,852152754
619,10054,60598-294734,33.423935,-111.75192,85213
620,10055,19863-200586,33.417106,-111.735018,85205
621,10056,13742-277684,33.451063,-111.787372,852032806
622,10057,74810-91320,33.449882,-111.682162,85205
623,10058,49004-256165,33.467983,-111.685476,85215
624,10059,6498-54080,33.467083,-111.684526,852151609
625,10060,21405-210864,33.450353,-111.80334,852032749
626,10061,74801-99596,33.394836,-111.752311,852062504
627,10062,14378-111373,33.409058,-111.685123,852065219
628,10063,10539-98366,33.394024,-111.754182,852045683
629,10064,53866-283208,33.392494,-111.788918,85204
630,10065,5415-255357,33.378718,-111.78874,852331547
631,10066,19229-199644,33.377167,-111.791241,85204
632,10067,12504-146044,33.435523,-111.631335,852075140
633,10068,5656-291399,33.380898,-111.806173,85204
634,10069,20344-204610,33.573616,-111.7185,85268
635,10070,73540-53499,33.336902,-111.808853,852962963
636,10071,5377-239765,33.336031,-111.807577,852337355
637,10072,25972-237346,33.334189,-111.807823,852337267
638,10497,76968-129328,33.45894,-112.395464,853384604
639,10498,60587-294087,33.456838,-112.39176,85338
640,10499,74446-86460,33.451508,-112.394057,853382880
641,10500,56068-289680,33.468482,-112.393017,853952440
642,10501,8188-150412,33.437433,-112.411328,853383100
643,10502,61897-295220,33.456559,-112.357572,85338
644,10503,5923-37479,33.462213,-112.355766,853951613
645,10504,56924-290651,33.462906,-112.355658,85395
646,10505,74198-34460,33.484164,-112.363997,853389626
647,10506,11890-95688,33.465323,-112.341658,853951121
648,10507,47792-257948,33.463288,-112.340849,85392
649,10508,12930-155424,33.357624,-112.42498,853387141
650,11227,22982-217348,33.052034,-109.329491,85540
651,11228,21596-200587,33.597712,-112.150033,85029
652,11229,76853-111232,33.579203,-112.152465,853022097
653,11454,9862-97880,33.415955,-111.574131,851205203
654,11455,3765-266965,33.414289,-111.543898,85119
655,11918,79659-107241,33.062007,-111.485843,851326894
656,11919,70318-136608,32.993976,-111.522292,851283214
657,11920,27678-241729,33.366428,-111.474976,85118
658,11921,15775-153907,33.250132,-111.838149,852484500
659,11922,17721-165444,33.250973,-111.840782,852861638
660,11995,3044-141386,32.688405,-114.497313,853656900
661,11996,18819-184204,32.671876,-114.441666,853677340
662,11997,15958-155606,32.667824,-114.44077,85367
663,11998,14665-123164,32.698071,-114.599353,853652114
664,11999,76467-97575,32.704895,-114.605905,853651707
665,12000,60588-294277,32.698859,-114.624435,85364
666,12001,13732-108188,32.672125,-114.623858,853648122
667,12002,54082-281348,32.683139,-114.635754,85364
668,12003,73600-80604,32.684972,-114.648461,853646124
669,12004,10658-101045,32.683675,-114.648852,853647709
670,12237,49276-257184,35.661292,-109.062086,86515
671,12431,78098-106795,31.554992,-110.35982,85613
672,12432,74383-83399,31.555912,-110.275389,856352709
673,12433,76501-99351,31.556211,-110.255669,856352425
674,12434,73860-106065,31.553346,-110.255461,856352431
675,12435,79633-111085,31.400934,-109.917645,856039766
676,12436,25578-240453,31.367336,-110.936896,856211043
677,12437,79669-113973,31.364587,-110.940366,856211073
678,12439,55660-288666,32.050069,-110.706895,85641
679,12440,74403-83394,31.852207,-110.9988,856141458
680,12441,56448-289950,31.909864,-110.980208,856140400
681,12442,74331-82241,31.901216,-110.992601,856145022
682,12443,73703-106062,32.105188,-110.773863,857479308
683,12444,73867-106707,31.960369,-110.986286,856298010
684,12445,74957-98895,32.118067,-110.798452,857474900
685,12787,20277-176125,33.638127,-112.119854,850533059
686,12788,54256-285896,33.640493,-112.112258,850233212
687,12789,29767-254779,33.567259,-112.151354,850513653
688,12790,23905-231325,33.611599,-112.099118,850236105
689,12848,73946-106028,32.939074,-111.755736,851227917
690,12849,74398-83385,32.895422,-111.741144,851222740
691,12850,11217-103791,32.879023,-111.723234,851224797
692,12851,21997-97584,33.067642,-112.044353,85139
693,12852,23560-206847,33.0736,-112.042895,851398903
694,12853,72589-103446,33.071122,-112.046533,851392916
695,12854,74493-96793,33.233717,-111.859845,852485502
696,12855,6560-64619,33.261105,-111.860328,852488128
697,12856,22030-214184,33.275472,-111.860691,85286
698,12857,8975-95098,33.285277,-111.840998,852866508
699,12858,54438-285926,33.282698,-111.89024,85286
700,12859,5448-238024,33.297603,-111.877018,852246175
701,12860,79796-111048,33.304236,-111.863162,852245202
702,12861,20336-204609,33.295606,-111.899776,85226
703,12862,20381-204925,33.305188,-111.86312,852245305
704,12863,56488-290163,33.301103,-111.897244,85226
705,12864,22183-214187,33.281549,-111.970019,85226
706,12865,74805-98888,33.321756,-111.822602,852251542
707,14115,73868-106710,32.425369,-111.044954,856584755
708,14116,20278-176064,32.396454,-110.993952,857377027
709,14117,65044-299190,32.358172,-111.044411,85741
710,14118,25943-230605,32.374348,-111.102163,857428521
711,14119,74414-91321,32.426944,-110.959336,857551749
712,14120,2838-92782,32.355421,-111.092411,857437314
713,14121,15605-151604,32.338897,-111.045741,857412093
714,14122,8854-95070,32.337193,-111.049968,857412363
715,14123,76402-97186,32.336081,-111.048862,857412291
716,14124,74379-83392,32.372705,-111.136807,85653
717,14125,13122-152324,32.483484,-110.920381,857399426
718,14126,13150-138191,32.227594,-110.997209,857453107
719,14127,73908-102067,32.306274,-110.845391,857500830
720,14128,75733-95241,32.215972,-111.049943,857455115
721,14129,49733-245843,32.132103,-111.004603,85746
722,14130,49538-267604,32.133442,-111.003524,857466533
723,14131,74922-101015,32.133793,-111.008696,857468035
724,14132,16501-160704,32.130854,-111.087054,857579714
725,14133,25206-237608,32.161572,-110.99051,85714
726,14134,8783-93239,32.16245,-110.990087,857141272
727,14135,24410-234704,32.182912,-110.947882,857136540
728,14529,79691-120705,33.781138,-111.922534,852661515
729,14530,16033-159212,33.779451,-111.922724,852661513
730,14531,5979-283624,33.769393,-111.925048,852662702
731,14532,47139-256164,33.821786,-111.922981,85377
732,14533,6582-243618,33.799678,-111.966977,853319050
733,14534,73847-106042,33.79718,-111.975136,853314717
734,14535,74209-26810,33.757726,-111.9915,853315836
735,14536,62440-296738,33.756504,-111.991322,85331
736,14537,22006-106706,33.7525,-111.990556,853312397
737,14538,60030-293810,33.688057,-112.031947,85024
738,15336,11984-104952,33.319833,-111.891429,852243629
739,15337,6635-63359,33.321329,-111.911613,852267254
740,15338,6885-279865,33.335508,-111.878131,852242299
741,15339,21646-209784,33.334188,-111.912827,852844528
742,15340,15746-160304,33.319416,-111.927216,852262050
743,15341,20279-173852,33.321719,-111.930052,852844116
744,15342,5907-254777,33.349299,-111.858629,852252504
745,15343,6722-265245,33.304983,-111.947093,852263401
746,25850,74999-101170,34.154332,-114.279874,853445220
747,27240,74539-65039,33.609667,-111.728322,852683730
748,27241,5586-270845,33.608921,-111.729485,852682776
749,27242,74374-87844,34.142433,-109.955215,859296807
750,27243,55464-286823,34.253432,-110.028176,859015252
751,27244,74402-83384,34.246663,-110.0521,859016214
752,2043,6754-69680,33.773587,-117.884295,927061447
753,2044,5540-1551,33.781327,-117.891856,928683100
754,2045,22998-208625,33.775248,-117.870686,927056607
755,2046,76266-90565,33.761397,-117.888102,927063301
756,2047,15729-160027,33.76041,-117.885401,927063327
757,2048,5724-5909,33.777141,-117.866825,928684691
758,2049,11228-101110,33.774265,-117.90264,928432249
759,2050,9550-97298,33.789472,-117.892782,928681631
760,2051,24801-220165,33.782077,-117.864668,92868
761,2052,6526-46619,33.787594,-117.867681,928682869
762,2053,54448-286408,33.77347,-117.852802,92705
763,2054,24599-235459,33.787687,-117.913368,92840
764,2055,8941-95244,33.748136,-117.869857,927014502
765,2056,14020-108042,33.787633,-117.853645,928661432
766,2057,9255-95871,33.759676,-117.852846,927012621
767,2058,5564-1277,33.803638,-117.887171,928066067
768,2059,75530-46519,33.788038,-117.917042,928404001
769,2060,22365-220168,33.759931,-117.850974,92705
770,2061,75548-38899,33.790151,-117.917025,928402703
771,2062,24461-235456,33.792902,-117.85215,92866
772,2063,54260-286184,33.803672,-117.905336,92802
773,2064,10713-100776,33.807413,-117.869946,928673412
774,2065,51779-253405,33.803062,-117.914078,92802
775,2066,75597-77705,33.800135,-117.918785,928023425
776,2067,51522-274147,33.759803,-117.838301,92705
777,2068,51969-279624,33.767396,-117.835376,92705
778,2069,20402-160226,33.787819,-117.836372,928662233
779,2070,6843-82601,33.759548,-117.833694,927058609
780,2071,27323-247264,33.773916,-117.938323,928431254
781,2072,26890-245933,33.818419,-117.888268,928065125
782,2073,17647-184044,33.807941,-117.919347,92802
783,2074,22286-213104,33.810322,-117.918018,92802-230
784,2075,10817-40120,33.737356,-117.919647,927042336
785,2076,19311-179845,33.808561,-117.921865,928022321
786,2077,19824-199324,33.810893,-117.918824,92802
787,2078,58525-292719,33.808861,-117.924629,928022327
788,2079,73398-23312,33.803315,-117.837703,928675956
789,2080,6669-65900,33.788901,-117.940882,928403300
790,2081,54316-283325,33.787535,-117.82613,92869
791,2082,11162-103730,33.817725,-117.914675,928053081
792,2083,58262-291805,33.80282,-117.938356,928023015
793,2084,59307-293294,33.727072,-117.85101,927054805
794,2085,10005-97691,33.71586,-117.884905,927045755
795,2086,5894-17215,33.787387,-117.814758,928693847
796,2087,20437-201808,33.728083,-117.837448,92705
797,2088,22635-222685,33.759915,-117.954625,928433174
798,2089,27549-237604,33.762128,-117.956276,92843
799,2090,17416-164226,33.777876,-117.958187,928404810
800,2091,552-494,33.743631,-117.816969,927803313
801,2092,20537-206365,33.724662,-117.835023,927806402
802,2093,6984-85681,34.675299,-118.114351,935354733
803,2094,19566-174784,34.675163,-118.147558,935345990
804,2095,56918-290644,34.673191,-118.14891,93534
805,2096,50527-273484,34.697637,-118.145971,935342348
806,2097,50216-271955,34.672938,-118.165796,93536
807,2098,6982-88600,34.67474,-118.167937,935365216
808,2099,23285-226124,34.691343,-118.172148,935366525
809,2100,13220-107230,34.704321,-118.165036,935341453
810,2101,8823-94943,34.607218,-118.147264,935513003
811,2102,74623-93726,34.661522,-118.20234,935364213
812,2103,5924-40339,34.601204,-118.143415,935513754
813,2104,24584-235451,34.599684,-118.14686,93551
814,2105,74585-83082,34.602873,-118.184338,935513582
815,2106,23531-196824,34.613014,-118.199657,93551
816,2107,73671-93060,34.585835,-118.148795,935514248
817,2108,9739-96736,34.579537,-118.125038,935504515
818,2109,53437-283964,34.580004,-118.096389,935502037
819,2110,76818-111371,34.577765,-118.044394,935523103
820,2111,25204-236912,34.575825,-118.045475,935523109
821,2112,10111-99529,34.558628,-118.046611,935524417
822,2113,58658-292593,34.863761,-118.177901,93560
823,2114,17458-178487,34.865504,-118.176707,93560
824,2115,78097-108705,34.920858,-117.927629,935246007
825,2116,20489-206264,34.426662,-118.425256,913873215
826,2117,19885-173855,34.425693,-118.425185,913873215
827,2118,53952-285842,34.44506,-118.472995,91350
828,2119,5498-1420,34.41593,-118.474837,913512632
829,2120,6711-40579,34.406105,-118.466075,913212283
830,2121,10144-285837,34.445011,-118.507297,91350
831,2122,56003-289617,34.394522,-118.461512,91387
832,2123,73603-80601,34.443945,-118.511847,913501793
833,2124,70331-90574,34.394668,-118.464769,913871428
834,2125,5942-45259,34.459827,-118.534052,913503871
835,2126,20227-204225,34.418389,-118.502972,913505832
836,2127,60832-294968,34.462272,-118.556621,91355
837,2128,47586-258975,34.426942,-118.535224,91350
838,2129,5305-457,34.445238,-118.55164,913541430
839,2130,6572-255995,34.426543,-118.537179,913502350
840,2131,53506-257451,34.445329,-118.553292,91354
841,2132,27294-246704,34.452028,-118.56615,913543301
842,2133,74887-99591,34.259272,-118.301617,910422137
843,2134,6760-78102,34.444142,-118.574408,913550990
844,2135,6915-197405,34.259917,-118.313059,910402807
845,2136,6584-65300,34.415519,-118.557063,913551861
846,2137,76363-97160,34.420486,-118.561716,913553435
847,2138,10182-99743,34.372046,-118.516323,913213125
848,2139,25059-221464,34.308674,-118.431383,913423102
849,2140,562-289033,34.404529,-118.55111,913552006
850,2141,6810-82121,34.412895,-118.558992,913555391
851,2142,47590-258972,34.240693,-118.268048,910422724
852,2193,5620-1957,34.105349,-118.336826,900682997
853,2194,5775-16414,34.101806,-118.337206,900284604
854,2195,63025-296533,34.101846,-118.342593,90028
855,2196,5402-1195,34.098151,-118.343531,900287509
856,2197,16980-167664,34.101461,-118.326497,900285309
857,2198,21866-169146,34.098715,-118.348393,900463409
858,2199,5461-1452,34.097346,-118.322498,900286424
859,2200,6729-74640,34.090357,-118.344252,900465896
860,2201,52258-279471,34.090389,-118.32626,900381704
861,2202,22601-215486,34.086929,-118.338858,900383416
862,2203,58656-292509,34.098255,-118.362442,900463357
863,2204,5379-98393,34.098276,-118.311066,900288521
864,2205,74586-39039,34.084362,-118.326967,900383713
865,2206,5877-29275,34.102031,-118.308946,900273467
